Year,Season,AOD,CO,NO2,O3,LST
2021,Summer,-0.576044653,0.041577213,0.000139275,0.129806442,32.79522434
2021,Summer,-0.54705722,0.041363627,0.000141548,0.129722735,38.80752152
2021,Summer,-0.587582088,0.041228945,0.000144564,0.129748052,33.62922122
2021,Summer,-0.655484182,0.040822437,0.000116582,0.129526398,38.26405634
2021,Summer,-0.524753201,0.040791122,0.000139387,0.12971707,38.18202386
2021,Summer,-0.55537665,0.039972606,0.000113869,0.129319665,39.0205781
2021,Summer,-0.655545947,0.039982121,0.000104875,0.12920568,37.7900909
2021,Summer,-0.553362613,0.04082985,0.000131722,0.129688596,38.24354822
2021,Summer,-0.580200234,0.041577619,0.000149637,0.12979957,34.76058584
2021,Summer,-0.537888482,0.040809294,0.000134036,0.129604621,37.20788816
2021,Summer,-0.466427882,0.041863268,0.000161335,0.129816297,38.16151574
2021,Summer,-0.570560722,0.040332595,0.000110502,0.129217723,37.16573258
2021,Summer,-0.60520251,0.039684011,0.000106862,0.129204548,37.05635594
2021,Summer,-0.543481159,0.039954715,0.000110055,0.129286528,38.35748222
2021,Summer,-0.591310436,0.040162191,0.000111098,0.12936342,38.18999924
2021,Summer,-0.587006658,0.041099176,0.000127937,0.129617034,37.78895156
2021,Summer,-0.47648103,0.041538846,0.000154504,0.129768263,40.11662318
2021,Summer,-0.55612188,0.040910557,0.000132934,0.129693235,32.91485504
2021,Summer,-0.487563189,0.041820086,0.000154476,0.129820321,40.39006478
2021,Summer,-0.606691833,0.039749125,0.000106743,0.129224886,37.85161526
2021,Summer,-0.507552284,0.042166025,0.000164316,0.1297671,38.75966924
2021,Summer,-0.593866167,0.040211074,0.000111505,0.129353623,39.43301918
2021,Summer,-0.610657294,0.040887431,0.000120411,0.129638968,35.3689934
2021,Summer,-0.540301279,0.041225168,0.000139972,0.129655812,42.50240114
2021,Summer,-0.580888111,0.04126826,0.000138854,0.129704379,30.92898542
2021,Summer,-0.605594378,0.040190773,0.00011024,0.129290179,39.03083216
2021,Summer,-0.577779145,0.041469097,0.000135801,0.129670775,31.60233536
2021,Summer,-0.552104601,0.041324517,0.000139896,0.129702075,35.92271264
2021,Summer,-0.610466381,0.039861189,0.000106726,0.129200934,38.25380228
2021,Summer,-0.595227878,0.041353034,0.000136731,0.129779639,34.40852978
2021,Summer,-0.52582306,0.041805741,0.000148562,0.129654901,43.65085586
2021,Summer,-0.587006658,0.041099176,0.000127937,0.129617034,33.64972934
2021,Summer,-0.45287662,0.041973668,0.000158246,0.129963829,40.8036452
2021,Summer,-0.631637634,0.040990571,0.000118774,0.129578448,39.16983164
2021,Summer,-0.571670224,0.041265567,0.000128923,0.129659608,35.813336
2021,Summer,-0.642958851,0.040765036,0.000117507,0.129498538,36.57213644
2021,Summer,-0.624555671,0.040417539,0.000112299,0.129379594,35.09213378
2021,Summer,-0.567966062,0.041592706,0.000148744,0.129817283,34.56917672
2021,Summer,-0.603757419,0.041906904,0.000143545,0.129690136,36.55162832
2021,Summer,-0.543797133,0.040897754,0.000134081,0.129543769,35.81675402
2021,Summer,-0.583787754,0.041308217,0.00013562,0.129744815,35.32114112
2021,Summer,-0.583545307,0.04163684,0.000156773,0.12970758,37.10192954
2021,Summer,-0.59643234,0.041169614,0.000129623,0.12967335,37.58728838
2021,Summer,-0.584314228,0.041228573,0.00014038,0.129732896,35.19467438
2021,Summer,-0.532733442,0.040356485,0.000118905,0.129344242,41.09075888
2021,Summer,-0.638431873,0.040458078,0.000105978,0.12920793,39.12084002
2021,Summer,-0.606771146,0.04015987,0.000110631,0.129332107,37.00166762
2021,Summer,-0.491705266,0.039705903,0.000110933,0.129340913,37.03926584
2021,Summer,-0.570351591,0.041000418,0.000128753,0.12962568,37.2489044
2021,Summer,-0.553409246,0.041135218,0.000137928,0.129656844,42.5126552
2021,Summer,-0.56115812,0.040078936,0.000109625,0.129157207,40.19295896
2021,Summer,-0.510372003,0.041147956,0.000144039,0.129655594,42.23237756
2021,Summer,-0.554149523,0.041667624,0.000142397,0.129681686,34.78451198
2021,Summer,-0.593463677,0.041542194,0.000140054,0.129677995,38.27089238
2021,Summer,-0.612328841,0.040036571,0.000106741,0.129220036,41.13861116
2021,Summer,-0.497869337,0.039800031,0.000110955,0.129337042,36.02525324
2021,Summer,-0.551558506,0.040955269,0.000128259,0.129628271,35.24594468
2021,Summer,-0.551661001,0.040033392,0.000111693,0.12928419,40.93239062
2021,Summer,-0.597615961,0.04161947,0.000143599,0.129636529,36.1209578
2021,Summer,-0.528577837,0.040290647,0.000124263,0.129596572,38.40191648
2021,Summer,-0.519377383,0.041613396,0.000154435,0.129862761,39.94572218
2021,Summer,-0.64101932,0.040959123,0.000113026,0.129428732,37.2659945
2021,Summer,-0.609684827,0.039814271,0.000106431,0.129199039,39.24388874
2021,Summer,-0.596666589,0.041341671,0.000129677,0.129720236,39.14932352
2021,Summer,-0.611261092,0.041256931,0.000148879,0.129661477,37.32751886
2021,Summer,-0.63404139,0.040120729,0.000107767,0.129218391,39.6016415
2021,Summer,-0.4945171,0.041509181,0.000151088,0.129834882,38.9237342
2021,Summer,-0.55618996,0.041302364,0.000137025,0.129686518,41.96235398
2021,Summer,-0.547393222,0.04167002,0.000143364,0.129703867,41.08734086
2021,Summer,-0.584003536,0.04117204,0.00013562,0.12974683,38.93398826
2021,Winter,0.287798088,0.04523343,0.000204579,0.126336287,24.23992028
2021,Winter,0.273358919,0.045621627,0.000190852,0.126514758,25.02264686
2021,Winter,0.403827722,0.046230641,0.000324215,0.126429089,26.4650513
2021,Winter,0.202390966,0.045177598,0.000168584,0.126665493,24.33220682
2021,Winter,0.225889168,0.044970765,0.000183072,0.126676439,24.32195276
2021,Winter,0.167891159,0.043121501,0.000103305,0.126173725,28.98755006
2021,Winter,0.3885079,0.045365495,0.000264223,0.126557562,25.14227756
2021,Winter,0.242315931,0.044355831,0.00015138,0.126305218,26.23604396
2021,Winter,0.304355796,0.045644925,0.000241435,0.126425089,24.56463218
2021,Winter,0.328006673,0.045503343,0.000249521,0.126396165,24.74920526
2021,Winter,0.191382019,0.043742418,0.00010647,0.126158368,30.37184816
2021,Winter,0.261168704,0.045432494,0.000196843,0.126624157,24.40740326
2021,Winter,0.347475471,0.045855562,0.000233241,0.126524684,25.19012984
2021,Winter,0.144478599,0.04369697,0.0001227,0.126371926,23.4571937
2021,Winter,0.229176503,0.04513477,0.000179245,0.126618656,28.75170668
2021,Winter,0.272146714,0.044823693,0.00020017,0.126241279,26.83761548
2021,Winter,0.276598932,0.045301843,0.000208782,0.126477503,24.31511672
2021,Winter,0.307170643,0.045853155,0.000276046,0.12639949,25.15594964
2021,Winter,0.213629295,0.044995995,0.000180667,0.126701777,27.13840124
2021,Winter,0.210590583,0.043432954,0.00012419,0.12607489,27.32981036
2021,Winter,0.207388696,0.044739183,0.000160468,0.126638348,29.13794294
2021,Winter,0.344237273,0.04606996,0.000311631,0.126421975,25.65156254
2021,Winter,0.268286822,0.045593113,0.000226771,0.126390464,27.29904818
2021,Winter,0.178517649,0.044431184,0.000170847,0.126800675,27.73655474
2021,Winter,0.222887094,0.043351365,0.000121431,0.126048278,26.9093939
2021,Winter,0.192827855,0.043226838,0.000125845,0.126104217,28.4987732
2021,Winter,0.160542279,0.043166457,0.000104374,0.126185277,28.03392248
2021,Winter,0.406503548,0.04627362,0.000300333,0.126537589,25.14227756
2021,Winter,0.160771764,0.043752314,0.00011172,0.126158495,25.388375
2021,Winter,0.268183806,0.045157668,0.000196732,0.126361481,22.37026334
2021,Winter,0.166991835,0.042892159,9.74E-05,0.126033866,26.63253428
2021,Winter,0.209668391,0.042488219,9.86E-05,0.125890772,29.37378632
2021,Winter,0.224010234,0.042536426,0.000102237,0.126005142,27.78440702
2021,Winter,0.198029907,0.0421747,9.98E-05,0.125939955,29.11059878
2021,Winter,0.205534294,0.044113419,0.000139467,0.126271086,26.22920792
2021,Winter,0.217587289,0.04262538,0.000107238,0.1261023,28.2766019
2021,Winter,0.1551892,0.044294234,0.000137497,0.126366061,26.39327288
2021,Winter,0.139921809,0.044398021,0.000126844,0.126293881,26.04463484
2021,Winter,0.286502599,0.045538727,0.000229435,0.126444967,25.15936766
2021,Winter,0.233613932,0.045342653,0.00017735,0.126634304,25.33368668
2021,Winter,0.190608579,0.043365512,0.000117708,0.126140767,27.1144751
2021,Winter,0.167144519,0.044614328,0.000140964,0.126368992,28.9431158
2021,Winter,0.318359711,0.045280075,0.000212399,0.126410919,24.362969
2021,Winter,0.265195154,0.044862897,0.00021754,0.126251634,25.46698946
2021,Winter,0.343274551,0.045496952,0.000257547,0.126364817,25.14227756
2021,Winter,0.205990056,0.043527367,0.000110065,0.12603359,25.1149334
2021,Winter,0.141894555,0.043577226,0.000108453,0.126225316,25.41571916
2021,Winter,0.146423274,0.043658298,0.000123624,0.126300068,25.24140014
2021,Winter,0.352757724,0.045989257,0.000318644,0.126439428,24.42107534
2021,Winter,0.16844184,0.04260217,9.90E-05,0.126147533,29.75318654
2021,Winter,0.206466508,0.042763063,0.000113603,0.126118644,29.22339344
2021,Winter,0.395220195,0.045732068,0.000274441,0.126526525,26.16426554
2021,Winter,0.270694873,0.044957762,0.00020401,0.126570176,24.30144464
2021,Winter,0.220951887,0.044915635,0.00016804,0.126558898,29.3874584
2021,Winter,0.288201143,0.04540286,0.000232398,0.126411134,24.28435454
2021,Winter,0.200492108,0.044403091,0.000166869,0.126520592,27.87669356
2021,Winter,0.218365032,0.044945151,0.000171342,0.126572691,29.65748198
2021,Winter,0.217883361,0.043175825,0.000117091,0.126039664,24.4996898
2021,Winter,0.167449918,0.044399786,0.000139835,0.126384339,24.97479458
2021,Winter,0.334062125,0.045715868,0.000245407,0.126431208,24.21257612
2021,Winter,0.288439236,0.045526957,0.000212637,0.126445663,25.31317856
2021,Winter,0.224821086,0.042678898,0.000102087,0.125926354,24.4142393
2021,Winter,0.247273359,0.045050888,0.000191703,0.126655904,27.72630068
2021,Winter,0.282416487,0.045496131,0.00020191,0.126576013,24.25359236
2021,Winter,0.20432393,0.044939835,0.000179815,0.126741368,27.76048088
2021,Winter,0.331828022,0.045414917,0.000262807,0.126427052,26.0036186
2021,Winter,0.173349515,0.043853631,0.000135898,0.126305089,27.17941748
2021,Winter,0.1430576,0.043353452,0.000116737,0.126249769,27.71604662
2021,Winter,0.159618103,0.043960139,0.000134775,0.12635693,27.40842482
2021,Winter,0.190387999,0.043112139,0.000119193,0.126179528,25.7814473
2021,Winter,0.157436552,0.043168144,9.96E-05,0.126085167,26.89572182
2021,Winter,0.167235868,0.043070787,0.000122989,0.126241846,24.85174586
2021,Winter,0.219951854,0.043119019,0.000121043,0.126045949,27.57248978
2021,Winter,0.207341279,0.043496302,0.000108919,0.126078928,26.71798478
2021,Winter,0.303547889,0.045650163,0.000244938,0.126340706,23.6622749
2021,Winter,0.298818866,0.045703452,0.000236829,0.126388616,24.03483908
2021,Winter,0.373609989,0.045560412,0.000255167,0.126510164,23.6280947
2021,Winter,0.382702792,0.045702265,0.00028297,0.12644433,28.43724884
2021,Winter,0.142467291,0.044265356,0.00013108,0.126364148,30.40261034
2021,Winter,0.275489992,0.045570495,0.00021685,0.126516945,24.2433383
2021,Winter,0.152656895,0.043496015,0.000114403,0.126162536,26.91622994
2021,Winter,0.259249139,0.045208964,0.000195754,0.126679539,27.95189
2021,Winter,0.150412248,0.044531774,0.000140839,0.126440025,23.93913452
2021,Winter,0.196794249,0.043152341,0.000104458,0.126163077,29.82838298
2021,Winter,0.230462879,0.043277179,0.000138088,0.12615257,28.95336986
2021,Winter,0.1551892,0.044294234,0.000137497,0.126366061,28.79614094
2021,Winter,0.156304449,0.043273715,0.000105425,0.126198728,25.69257878
2021,Winter,0.254944082,0.044726168,0.000182245,0.126343151,22.2608867
2021,Winter,0.173545751,0.044364166,0.00014065,0.126368126,31.25711534
2021,Winter,0.330623279,0.045562973,0.00024859,0.126384234,25.19696588
2021,Winter,0.168641743,0.044202706,0.000162482,0.126779149,29.80787486
2021,Winter,0.198705012,0.044595468,0.000167305,0.12685331,27.56565374
2021,Winter,0.235839446,0.04412032,0.000146434,0.126298908,26.01729068
2021,Winter,0.187488739,0.04413445,0.000159984,0.126524655,27.18625352
2021,Winter,0.182031753,0.044118106,0.000155687,0.126479647,29.41480256
2021,Winter,0.286965116,0.04550619,0.000216703,0.126513314,23.35123508
2021,Winter,0.313586061,0.045690787,0.000250017,0.126441656,25.1491136
2021,Winter,0.214463867,0.044067404,0.000152783,0.126358256,24.8927621
2021,Winter,0.185935426,0.044114788,0.000143328,0.126335965,28.38256052
2021,Winter,0.298554433,0.04536191,0.000227878,0.12641804,24.07927334
2021,Winter,0.162691926,0.042885664,0.000101603,0.126150463,23.93913452
2021,Winter,0.300340332,0.045854689,0.000233252,0.126432855,25.59687422
2021,Winter,0.209355228,0.044234887,0.000159881,0.126422675,29.71558832
2021,Winter,0.299486923,0.045671927,0.000242401,0.126454214,27.37424462
2021,Winter,0.313238298,0.045660194,0.000246346,0.126431021,23.93913452
2021,Winter,0.157483849,0.043311186,9.88E-05,0.126134237,29.28833582
2021,Winter,0.198829641,0.043010673,0.000117068,0.126146069,27.7297187
2021,Winter,0.372740014,0.045968469,0.00025704,0.12642419,25.51142372
2021,Winter,0.216186374,0.042411692,0.000102493,0.126002042,27.35715452
2021,Winter,0.313051815,0.045580718,0.000248526,0.126455777,24.26384642
2021,Winter,0.246826621,0.045551318,0.000184364,0.126588114,24.52703396
2021,Winter,0.290324281,0.045826337,0.000236258,0.126392129,29.29517186
2021,Winter,0.155874601,0.044071729,0.000136851,0.126370352,26.4308711
2021,Winter,0.291828761,0.045777304,0.000237926,0.126380798,28.16380724
2021,Winter,0.224943682,0.043402675,0.00010805,0.125961905,25.80879146
2021,Winter,0.226107375,0.045099416,0.000183814,0.126795335,26.72823884
2021,Winter,0.2405553,0.044966548,0.000188172,0.126675807,24.78680348
2021,Winter,0.246826621,0.045551318,0.000184364,0.126588114,27.43576898
2021,Winter,0.15632313,0.044491456,0.000132896,0.126430214,27.42551492
2021,Winter,0.30632505,0.045463375,0.000227295,0.126437867,24.36980504
2021,Winter,0.172064175,0.043324408,0.000101146,0.126129499,28.67992826
2021,Winter,0.316087716,0.045846556,0.00024286,0.126387185,25.34735876
2021,Winter,0.292460307,0.045513586,0.000233803,0.126433143,29.41480256
2021,Winter,0.387221345,0.046278966,0.000291951,0.126450391,23.50504598
2021,Winter,0.373525109,0.045622207,0.000277026,0.126374938,26.1916097
2021,Winter,0.140816693,0.043351288,0.000118114,0.126326943,29.18921324
2021,Winter,0.237352259,0.044495852,0.000164551,0.126271762,25.46698946
2021,Winter,0.379794686,0.044863339,0.000247261,0.126595524,25.09100726
2021,Winter,0.237643476,0.043387968,0.000138703,0.126184486,26.46846932
2021,Winter,0.170730167,0.044197306,0.000159052,0.126759913,28.44408488
2021,Winter,0.261159723,0.044542419,0.000181098,0.126721088,26.70089468
2021,Winter,0.317194418,0.04559967,0.00024683,0.12641161,23.77848758
2021,Winter,0.219994264,0.045139874,0.000181445,0.126738717,25.60371026
2021,Winter,0.180053983,0.044381413,0.000157451,0.126467957,25.14569558
2021,Winter,0.260000298,0.044917785,0.00021583,0.126258633,26.47188734
2021,Winter,0.195429769,0.043870854,0.000132297,0.126194385,24.1066175
2021,Winter,0.162691926,0.042885664,0.000101603,0.126150463,24.98163062
2021,Winter,0.319126631,0.045505606,0.000218134,0.126383337,24.0553472
2021,Winter,0.190727935,0.044949215,0.00016791,0.126704238,28.65600212
2021,Winter,0.294912914,0.045269473,0.000217376,0.126358357,27.5929979
2021,Winter,0.377629275,0.046022286,0.000321426,0.126459954,24.9782126
2021,Winter,0.183670579,0.043041388,0.000118476,0.126179766,29.2336475
2021,Winter,0.208708197,0.043205796,0.000104134,0.126095821,26.47188734
2021,Winter,0.233245706,0.043107555,0.000115026,0.126068596,29.55152336
2021,Winter,0.152840431,0.043978384,0.000128424,0.126333372,30.173603
2021,Winter,0.229176503,0.04513477,0.000179245,0.126618656,24.17155988
2021,Winter,0.387221345,0.046278966,0.000291951,0.126450391,25.19012984
2021,Winter,0.272146714,0.044823693,0.00020017,0.126241279,22.71548336
2021,Winter,0.3885079,0.045365495,0.000264223,0.126557562,26.0377988
2021,Winter,0.189994455,0.043265936,0.000103491,0.126098727,26.99142638
2021,Winter,0.327322152,0.046166703,0.000330563,0.126399747,25.56953006
2021,Winter,0.151746391,0.043970972,0.000132775,0.126390202,26.85470558
2021,Winter,0.251838323,0.044789324,0.000182434,0.126538758,26.9435741
2021,Winter,0.309354952,0.045712474,0.000242731,0.126376428,24.05192918
2021,Winter,0.246136061,0.045156831,0.00018741,0.126700371,29.79420278
2021,Winter,0.143313804,0.043720267,0.00012326,0.126308624,28.43724884
2021,Winter,0.264010939,0.045280197,0.000198601,0.126609943,27.61692404
2021,Winter,0.297689016,0.045664862,0.000243077,0.126433728,26.61544418
2021,Winter,0.183029116,0.042944789,0.000101197,0.126063827,27.68528444
2021,Winter,0.184228682,0.044033814,0.00015729,0.126873804,27.92454584
2021,Winter,0.356801797,0.045467,0.000238159,0.12652769,26.19844574
2021,Winter,0.229176503,0.04513477,0.000179245,0.126618656,27.68870246
2021,Winter,0.396417466,0.045786909,0.000283109,0.126659714,25.74384908
2021,Winter,0.19946012,0.044713074,0.000161624,0.126501931,29.45923682
2021,Winter,0.226253118,0.045161676,0.00017299,0.12661161,26.6701325
2021,Winter,0.209474156,0.044328865,0.00017061,0.126582721,28.34154428
2021,Winter,0.164499659,0.044401402,0.000143655,0.126385467,23.41275944
2021,Winter,0.19183177,0.045141696,0.000171272,0.126694994,23.67252896
2021,Winter,0.269381406,0.045266532,0.00019014,0.12670275,26.08565108
2021,Winter,0.261064768,0.044674901,0.000203628,0.126236443,26.4992315
2021,Winter,0.228011804,0.044791063,0.000178857,0.12658187,27.80833316
2021,Winter,0.179372118,0.044687911,0.000166823,0.12679789,25.12176944
2021,Winter,0.234743079,0.044968514,0.000185818,0.126631319,26.65987844
2021,Winter,0.229290586,0.045127674,0.000183512,0.126697545,25.39179302
2021,Winter,0.237643476,0.043387968,0.000138703,0.126184486,28.0544306
2021,Winter,0.137686064,0.043591715,0.000113915,0.126199187,30.0710624
2021,Winter,0.144854095,0.043739444,0.000125932,0.126325982,26.78634518
2021,Winter,0.223851152,0.042473885,0.000104032,0.126070829,25.13544152
2021,Winter,0.26518917,0.045152655,0.000199792,0.12630661,24.25017434
2021,Winter,0.297022867,0.045848511,0.000243779,0.126354275,23.01968714
2021,Winter,0.203709532,0.043180655,0.000115029,0.126146959,29.11059878
2021,Winter,0.320415203,0.045494472,0.00024411,0.126425016,25.81904552
2021,Winter,0.304025281,0.0456833,0.000240552,0.126464115,25.10809736
2021,Winter,0.253254711,0.04518283,0.000191824,0.126679584,27.27854006
2021,Winter,0.196430735,0.043264734,0.000104089,0.12612367,26.9948444
2021,Winter,0.22501544,0.042683108,0.000105609,0.126110255,28.62865796
2021,Winter,0.270957909,0.04493626,0.000195391,0.126293375,28.43383082
2021,Winter,0.191743383,0.043274541,0.000118691,0.12616838,26.05830692
2021,Winter,0.232473061,0.045304607,0.000192224,0.126761368,25.2687443
2021,Winter,0.231550364,0.044083053,0.000152073,0.126291448,26.83077944
2021,Winter,0.321211811,0.045921172,0.000290384,0.126451431,24.92010626
2021,Winter,0.182031753,0.044118106,0.000155687,0.126479647,24.47918168
2021,Winter,0.191834442,0.043131142,0.000103004,0.126086205,25.05682706
2021,Winter,0.28395848,0.045151924,0.000206893,0.126483943,24.95086844
2021,Winter,0.18075664,0.044729123,0.000174329,0.126760584,24.87909002
2021,Winter,0.143758094,0.043386512,0.000119727,0.126286363,28.45433894
2021,Winter,0.326651662,0.045855083,0.000279153,0.126410313,23.43326756
2021,Winter,0.289680175,0.045720101,0.00022306,0.126476625,24.74578724
2021,Winter,0.319243055,0.04547196,0.000248042,0.126439396,25.23798212
2021,Winter,0.246200696,0.045396,0.000192056,0.126723818,24.9440324
2024,Summer,0.354200806,0.043068551,0.000138983,0.134072285,43.0424483
2024,Summer,0.336236264,0.04354114,0.000141791,0.133987624,40.54045766
2024,Summer,0.460327957,0.043896225,0.000165065,0.134240595,45.9819455
2024,Summer,0.24074684,0.04346403,0.000169331,0.134120751,42.36226232
2024,Summer,0.270646676,0.044068993,0.00017244,0.134141472,41.18988146
2024,Summer,0.329984777,0.04253491,0.000112038,0.133831204,47.90116373
2024,Summer,0.439239141,0.043956821,0.000162066,0.134189664,46.05372392
2024,Summer,0.348834006,0.042977393,0.00012474,0.133946678,41.06512373
2024,Summer,0.343407543,0.043613703,0.000151993,0.134269672,44.15672282
2024,Summer,0.332294703,0.04398105,0.000152461,0.134180756,40.78313708
2024,Summer,0.393261946,0.042448647,0.000112465,0.133930674,49.36236728
2024,Summer,0.290924676,0.043528107,0.000163157,0.134225086,40.87542362
2024,Summer,0.344397034,0.043680219,0.000160552,0.134302031,41.70600248
2024,Summer,0.332288763,0.043419585,0.00011712,0.133808911,46.02808877
2024,Summer,0.324903492,0.043462072,0.000151353,0.13412917,42.00337022
2024,Summer,0.347806754,0.041747611,0.000135411,0.134146221,40.58830994
2024,Summer,0.325429126,0.044017869,0.000147437,0.134176631,37.58728838
2024,Summer,0.352267073,0.043676206,0.000153624,0.134170724,40.0687709
2024,Summer,0.271104423,0.044589608,0.000178987,0.134135055,41.453069
2024,Summer,0.348958755,0.04246366,0.000118268,0.133832299,51.04745114
2024,Summer,0.257259445,0.043583731,0.000155143,0.134132972,39.90470594
2024,Summer,0.38787959,0.044028494,0.000162026,0.134109132,45.19238288
2024,Summer,0.368105662,0.042925988,0.000146765,0.134180334,41.62397
2024,Summer,0.239379663,0.043559597,0.000189102,0.134239479,41.7436007
2024,Summer,0.353746325,0.042365836,0.000116533,0.13382277,48.56938664
2024,Summer,0.337805008,0.042889666,0.000118875,0.133901614,49.03423736
2024,Summer,0.321426642,0.042463268,0.000112439,0.133962359,48.16776929
2024,Summer,0.462431585,0.043477639,0.000164607,0.134269433,45.2470712
2024,Summer,0.382428601,0.042657431,0.0001136,0.13385542,50.58089141
2024,Summer,0.363393446,0.042832142,0.000136818,0.134116454,38.6844728
2024,Summer,0.35267995,0.042348774,0.000111723,0.133570675,46.4433782
2024,Summer,0.301279517,0.04158399,0.000110505,0.133780003,50.9038943
2024,Summer,0.33895325,0.040881322,0.000112356,0.133748379,48.65483714
2024,Summer,0.347823391,0.041565542,0.000110566,0.133819412,38.32387169
2024,Summer,0.32953922,0.043347222,0.000121585,0.133849105,47.90629076
2024,Summer,0.342320329,0.041651165,0.000112211,0.133851568,45.91187609
2024,Summer,0.291352988,0.043199851,0.000122549,0.133973057,44.56688522
2024,Summer,0.256011332,0.043719591,0.000117307,0.133895118,50.17072901
2024,Summer,0.317271901,0.04357547,0.000150154,0.134141405,41.24456978
2024,Summer,0.330708733,0.043600332,0.000135468,0.133949369,38.33241674
2024,Summer,0.358391496,0.042573876,0.000117349,0.133905686,47.29446518
2024,Summer,0.269384835,0.043239073,0.000124654,0.133995398,47.68753748
2024,Summer,0.364599691,0.043607745,0.000142163,0.13404464,41.1967175
2024,Summer,0.362316635,0.042545248,0.00014256,0.134162387,40.47209726
2024,Summer,0.3569462,0.044043205,0.000154894,0.134173281,43.51071704
2024,Summer,0.408893929,0.042167868,0.000113415,0.13376938,44.90356019
2024,Summer,0.333409385,0.042538158,0.000111868,0.133860779,47.35769855
2024,Summer,0.350542647,0.043486338,0.000118598,0.13384563,45.3496118
2024,Summer,0.395723302,0.04408247,0.000164084,0.134093294,42.80660492
2024,Summer,0.260669337,0.041835145,0.00010867,0.133698219,49.3828754
2024,Summer,0.336375662,0.04193918,0.000114629,0.133767278,50.02717217
2024,Summer,0.44903305,0.043798221,0.000162315,0.134184251,45.66748766
2024,Summer,0.327507082,0.043960793,0.000147901,0.134286531,39.43301918
2024,Summer,0.325814007,0.043865006,0.000135953,0.134016086,42.73140848
2024,Summer,0.32172776,0.0435988,0.000148527,0.134126369,40.48576934
2024,Summer,0.308322351,0.043147576,0.000130478,0.133966047,39.24502808
2024,Summer,0.295384941,0.04309074,0.000154319,0.134052777,38.98184054
2024,Summer,0.396529868,0.04248514,0.000114726,0.133764679,46.18019066
2024,Summer,0.220338607,0.043305664,0.000124231,0.133962545,44.8539989
2024,Summer,0.3368708,0.043564995,0.000158045,0.134214032,41.9486819
2024,Summer,0.317449239,0.043918692,0.000152422,0.134162831,41.08050482
2024,Summer,0.322893066,0.041280482,0.000109309,0.133796458,45.52905785
2024,Summer,0.320885581,0.043390122,0.000148713,0.134156959,39.08438114
2024,Summer,0.316611653,0.043811507,0.000159975,0.134238502,41.48041316
2024,Summer,0.264451752,0.044091515,0.000178241,0.134203279,40.2396719
